id,source_name,item_title,item_url,classification,risk_level,last_seen_at,review_status,priority,reviewer_notes,recommended_action
221,Bank of Zambia Regulatory Documents API,"2022-01-01 | Circulars | CB CIRCULAR NO. 04 OF 2022 - DEPLOYMENT OF ARTIFICIAL INTELLIGENCE IN FINANCIAL CONSUMER COMPLAINTS HANDLING - NOMINEES TO PARTICIPATE IN USER ACCEPTANCE TESTING | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/ci",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2022/CBCIRCULARNO.04OF2022DEPLOYMENTOFARTIFICIALINTELLIGENCEINFINANCIALCONSUMERCOMPLAINTSHANDLINGNOMINEESTOPARTICIPATEINUSERACCEPTANCETESTING.pdf,complaint,medium,2026-05-09T14:19:25.821411+00:00,rejected,2,"Rejected during BoZ payment-rails curation: duplicate, historical background only, institution-specific item, or lower-priority infrastructure noise for this capability line.",Ignore for weekly notes unless a future deep-dive needs historical rail context.
222,Bank of Zambia Regulatory Documents API,"2022-01-01 | Circulars | CB CIRCULAR NO. 11 OF 2022 - UPGRADE AND ISO 20022 MESSAGING STANDARD MIGRATION FOR THE REAL TIME GROSS SETTLEMENT SYSTEM | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2022/CBCIRCULARNO.11OF2022",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2022/CBCIRCULARNO.11OF2022UPGRADEANDISO20022MESSAGINGSTANDARDMIGRATIONFORTHEREALTIMEGROSSSETTLEMENTSYSTEM.pdf,regulatory,low,2026-05-09T14:19:25.821411+00:00,reviewed,2,BoZ RTGS/ISO 20022 migration signal; relevant to payment-message and settlement-system modernization.,Track as rails modernization context; avoid inferring direct lender obligations without reading source PDF.
193,Bank of Zambia Regulatory Documents API,"2025-01-01 | Circulars | Gateway Switching Guide | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2025/GatewaySwitchingGuide.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2025/GatewaySwitchingGuide.pdf,regulatory,low,2026-05-09T14:19:25.820410+00:00,reviewed,2,Current BoZ metadata signal for gateway switching; useful for payment-rail dependency mapping.,"Track whether gateway switching affects settlement dependencies, failed payment handling, or partner bank readiness."
253,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO.01/2015 INTEREST OF THE TRUST ACCOUNT FOR ELECTRONIC MONEY ISSUERS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58PSBCircularNo012015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58PSBCircularNo012015.pdf,fees,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
254,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO 02/2015 REVISED CHARGES & PENALITIES FOR ZIPSS AND CSD | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo022015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo022015.pdf,fees,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
255,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO 03/2015 REVISION OF PENALTY FEES COLLECTED ON INSUFFICIENT fUNDS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo032015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo032015.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
256,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO 06/2015 DIRECTIVE ON THE IMPLEMENTATION OF THE NATIONAL FINANCIAL SWITCH | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo062015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo062015.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
257,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO 08/2015 AMENDMENT TO SETTLEMENT MECHANISM FOR CASH SHORTAGE | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo082015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo082015.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
258,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO 10/2015 ZIPSS OPERATING RULES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCirculaNo102015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCirculaNo102015.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
259,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR NO 19/2015 REMOVAL OF INTEREST RATE CAPS AND CONSUMER PROTECTION MEASURES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCirculaRNo192015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCirculaRNo192015.pdf,fees,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
260,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | CB Circular No. 12/2014 - Revocation of the Bank of Zambia (Currency) Regulations ( tatutory Instrument No. 33 of 2012) and the Bank of Zambia (Balance of Payment monitoring) Regulations (Statutory Instrment No. 55 of 2013) | Tags: Financial Stability, Non-Banks | File: http",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2014/Circularissued22April2014.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
261,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | NB Circular issued on 18 September 2014 - Revised Police Clearance Fees | Tags: Financial Stability, Non-Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2014/Circularissued18September2014.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2014/Circularissued18September2014.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
262,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | CB CIRCULAR 06/2014 PENALTY ON LATE SETTLEMENT OF GRZ SECURITIES TRANSACTIONS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/062014.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/062014.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
263,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | CB CIRCULAR 09/2014 AUTHORISED SIGNATORIES FOR SETTLEMENT IN FOREX MARKET OPERATIONS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/092014.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/092014.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
264,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | CB CIRCULAR 10/2014 TRAINING OF TRAINERS ON THE OPERATIONS OF THE MONTRAN RTGS SYSTEM | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/102014.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/102014.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
265,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | CB CIRCULAR 18/2014 MANADATORY UAT MONTRAN RTGS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/182014.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/182014.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
266,Bank of Zambia Regulatory Documents API,"2014-01-01 | Circulars | CB CIRCULAR 23/2014 TREATMENT OF UNCLAIMED FUNDS FOR PAYMENT SYSTEM BUSINESSES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/232014.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2014/232014.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
267,Bank of Zambia Regulatory Documents API,"2013-01-01 | Circulars | CB CIRCULAR 19/2013 AMENDMENT TO THE NATIONAL PAYMENT SYSTEM DIRECTIVE ON CHEQUES AND DIRECT DEBIT | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2013/192013ammendmentNationalPayment.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2013/192013ammendmentNationalPayment.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
268,Bank of Zambia Regulatory Documents API,"2013-01-01 | Circulars | CB CIRCULAR 22/2013 SETTLEMENT OF CASH SHORTAGES AND PENALTIES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2013/222013settelmentcash.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2013/222013settelmentcash.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
269,Bank of Zambia Regulatory Documents API,"2012-01-01 | Circulars | CB CIRCULAR 07/2012 REGISTRATION FEES ON REVISED NOMINAL CAPITAL | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2012/07-2012.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2012/07-2012.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
270,Bank of Zambia Regulatory Documents API,"2012-01-01 | Circulars | CB CIRCULAR 16/2012 SETTLEMENT OF CASH LEG OF LUSE TRADES THROUGH ZIPSS/RTGS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2012/16-2012.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2012/16-2012.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
271,Bank of Zambia Regulatory Documents API,"2010-01-01 | Circulars | CB CIRCULAR 02/2010 BANK OF ZAMBIA DIRECTIVES ON MANAGEMENT FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2010/02-2010.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2010/02-2010.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
272,Bank of Zambia Regulatory Documents API,"2010-01-01 | Circulars | CB Circular No 09 of 2010 Treatment of Management Fees | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2010/CBCircularNo09of2010TreatmentofManagementFees.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2010/CBCircularNo09of2010TreatmentofManagementFees.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
273,Bank of Zambia Regulatory Documents API,2007-04-12 | Acts of Parliament | National Payment Systems Act | Tags: Payment Systems | File: https://www.boz.zm/sites/default/files/migrated/regulatory/NationalPaymentSystemAct2007.pdf,https://www.boz.zm/sites/default/files/migrated/regulatory/NationalPaymentSystemAct2007.pdf,repayment,high,2026-05-09T14:18:18.351939+00:00,rejected,1,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
274,Bank of Zambia Regulatory Documents API,"2006-01-01 | Circulars | CB CIRCULAR 06/2006 PAYMENT OF ZAMBIA POLICE SECURITY SCREENING FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2006/06-2006.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2006/06-2006.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
275,Bank of Zambia Regulatory Documents API,"2006-01-01 | Circulars | CB CIRCULAR 07/2006 PENALTY ON LATE SETTLEMENT OF FOREIGN EXCHANGE DEALS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2006/07-2006.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2006/07-2006.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
276,Bank of Zambia Regulatory Documents API,"2006-01-01 | Circulars | CB CIRCULAR 09/2006 SUBMISSION OF MONTHLY FOREIGN EXCHANGE PURCHASES AND SALES RETURNS FOR BALANCE OF PAYMENTS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2006/09-2006.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2006/09-2006.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
277,Bank of Zambia Regulatory Documents API,"2004-01-01 | Circulars | CB CIRCULAR 03/2004 RESERVING OF FINANCIAL INSTRUMENTS FOR INTRA-DAY CREDIT IN ZIPSS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2004/03-2004.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2004/03-2004.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
278,Bank of Zambia Regulatory Documents API,"2003-01-01 | Circulars | CB CIRCULAR 04/2003 AUTHORISED SIGNATURE FOR SETTLEMENTS BY CHEQUES, DRAFT AND OTHER FINANCIAL INSTRUMENTS | Tags: Banks, Financial Stability | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2003/04-2003.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2003/04-2003.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
279,Bank of Zambia Regulatory Documents API,"2003-01-01 | Circulars | CB CIRCULARS 06/2003 ADDITIONAL AUTHORISED SIGNATURES FOR BANKING, CURRENCY AND PAYMENT SYSTEMS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2003/06-2003.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2003/06-2003.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
280,Bank of Zambia Regulatory Documents API,"2003-01-01 | Circulars | CB CIRCULAR 21/2003 CONSOLIDATED NET SETTLEMENT POSITION | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2003/21-2003.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2003/21-2003.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
281,Bank of Zambia Regulatory Documents API,"2002-01-01 | Circulars | CB CIRCULAR 02/2002 SUPERVISORY FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/02-2002.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/02-2002.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
282,Bank of Zambia Regulatory Documents API,"2002-01-01 | Circulars | CB CIRCULAR 08/2002 AUTHORISED SIGNATORIES FOR SETTLEMENTS BY CHEQUE, DRAFT AND OTHER INSTRUMENTS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/08-2002.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/08-2002.pdf,regulatory,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
283,Bank of Zambia Regulatory Documents API,"2002-01-01 | Circulars | CB CIRCULAR 12/2002 SETTLEMENT OF FOREIGN EXCHANGE TRANSACTIONS | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/12-2002.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/12-2002.pdf,repayment,low,2026-05-09T14:18:18.351939+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
284,Bank of Zambia Regulatory Documents API,"2002-01-01 | Circulars | CB CIRCULAR 20/2012 YEAR 2003 ANNUAL LICENCE FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/20-2002.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2002/20-2002.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
285,Bank of Zambia Regulatory Documents API,"2001-01-01 | Circulars | CB CIRCULAR 05/2001 YEAR 2001 ANNUAL LICENCE FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2001/05-2001.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2001/05-2001.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
286,Bank of Zambia Regulatory Documents API,"2001-01-01 | Circulars | CB CIRCULAR 29/2001 YEAR 2002 ANNUAL LICENCE FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2001/29-2001.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2001/29-2001.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
287,Bank of Zambia Regulatory Documents API,"1999-01-01 | Circulars | CB CIRCULARS 02/1999 RE-DESIGNATION OF LICENCE FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/1999/02-1999.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/1999/02-1999.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
288,Bank of Zambia Regulatory Documents API,"1998-01-01 | Circulars | CB CIRCULARS 03/1998 PAYMENT OF SUPERVISORY FEES | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/1998/03-1998.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/1998/03-1998.pdf,fees,medium,2026-05-09T14:18:18.351939+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
226,Bank of Zambia Regulatory Documents API,"2022-01-01 | Circulars | CB CIRCULAR NO. 17 OF 2022 CALENDAR FOR SUBMISSION OF MONTHLY MONEY RECEIPTS AND REMITTANCES RETURNS UNDER THE ELECTRONIC BALANCE OF PAYMENTS MONITORING FRAMEWORK | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/c",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2022/CBCIRCULARNO.17OF2022CALENDARFORSUBMISSIONOFMONTHLYMONEYRECEIPTSANDREMITTANCESRETURNSUNDERTHEELECTRONICBALANCEOFPAYMENTSMONITORINGFRAMEWORK.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
227,Bank of Zambia Regulatory Documents API,"2022-01-01 | Circulars | CB CIRCULAR NO. 18 OF 2022 Calendar for Submission of Payment Systems Returns for the Year 2023 | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2022/CBCIRCULARO19OF2022CALENDARFORSUBMISSIONOFPRUDE",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2022/CBCIRCULARO19OF2022CALENDARFORSUBMISSIONOFPRUDENTIALRETURNSCREDITMARKETMONITORINGPROGRAMRETURNSQUARTERLYFINANCIALSTATEMENTSANDBANKCHARGESRevised1.pdf,fees,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
233,Bank of Zambia Regulatory Documents API,"2021-01-01 | Circulars | CB CIRCULAR NO. 18 OF 2021 - CALENDAR FOR SUBMISSION OF PAYMENT SYSTEMS RETURNS FOR THE YEAR 2022 | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2021/CBCIRCULARNO.18OF2021CALENDARFORSUBMISSIONOFP",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2021/CBCIRCULARNO.18OF2021CALENDARFORSUBMISSIONOFPAYMENTSYSTEMSRETURNSFORTHEYEAR2022.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
235,Bank of Zambia Regulatory Documents API,"2020-01-01 | Circulars | CB CIRCULAR NO.01 OF 2020 CALENDAR FOR SUBMISSION OF PAYMENT SYSTEMS RETURNS FOR THE YEAR 2020 | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2020/CBCIRCULARNO.01OF2020CALENDARFORSUBMISSIONOFPAYM",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2020/CBCIRCULARNO.01OF2020CALENDARFORSUBMISSIONOFPAYMENTSYSTEMSRETURNSFORTHEYEAR2020.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
240,Bank of Zambia Regulatory Documents API,"2020-01-01 | Circulars | CB CIRCULAR NO. 32 OF 2020: CALENDAR FOR SUBMISSION OF PAYMENT SYSTEMS RETURNS FOR 2021 | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2020/2021CALENDARFORSUBMISSIONOFPAYMENTSYSTEMSRETURNS.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2020/2021CALENDARFORSUBMISSIONOFPAYMENTSYSTEMSRETURNS.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
