id,source_name,item_title,item_url,classification,risk_level,last_seen_at,review_status,priority,reviewer_notes,recommended_action
241,Bank of Zambia Regulatory Documents API,"2019-01-01 | Circulars | CB CIRCULAR NO. 09 OF 2019: ELECTRONIC BALANCE OF PAYMENTS MONITORING FRAMEWORK | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2019/CBCIRCULARNO.09OF2019ELECTRONICBALANCEOFPAYMENTSMONITORINGFRAME",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2019/CBCIRCULARNO.09OF2019ELECTRONICBALANCEOFPAYMENTSMONITORINGFRAMEWORK.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
245,Bank of Zambia Regulatory Documents API,"2019-01-01 | Circulars | CB CIRCULAR NO. 02 OF 2019 CALENDAR FOR SUBMISSION OF PAYMENT SYSTEMS RETURNS FOR THE YEAR 2019 | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2019/CBCIRCULARNO.02OF2019CALENDARFORSUBMISSIONOFPAY",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2019/CBCIRCULARNO.02OF2019CALENDARFORSUBMISSIONOFPAYMENTSYSTEMSRETURNSFORTHEYEAR2019.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
249,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB Circular No. 9/2015 - The National Payment Systems Directives on Electronic Money Issuance | Tags: Financial Stability, Non-Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2015/Circularissued10July2015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2015/Circularissued10July2015.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
250,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | NB Circular issued on 21 September 2015 - Revised Police Clearance Fees | Tags: Financial Stability, Non-Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2015/Circularissued21September2015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2015/Circularissued21September2015.pdf,fees,medium,2026-05-09T14:18:18.350936+00:00,rejected,2,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
251,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB Circular No. 19/2015 - Removal of Interest Rates Caps and Consumer Protection Measures | Tags: Financial Stability, Non-Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2015/CircularIssued4November2015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/non-banks/2015/CircularIssued4November2015.pdf,fees,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
252,Bank of Zambia Regulatory Documents API,"2015-01-01 | Circulars | CB CIRCULAR No. 09/2015 NATIONAL PAYMENT SYSTEM - ELECTRONIC MONEY ISSURANCE | Tags: Financial Stability, Banks | File: https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo092015.pdf",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2015/58CBCircularNo092015.pdf,repayment,low,2026-05-09T14:18:18.350936+00:00,rejected,3,Auto-rejected after BoZ source tuning: outside the 2018+ payment-rails scope or recurring admin/returns noise.,Ignore unless a historical background question needs it.
203,Bank of Zambia Montran Gateway Mandatory Use Circular 2025,"Page 1: Bank of Zambia Montran Gateway Mandatory Use Circular 2025 PDF fetched, but no extractable text was found.",https://www.boz.zm/sites/default/files/migrated/financial-stability/circulars/banks/2025/CBCircularNo.04of2025MandatoryUseoftheMontranGatewayontheZambiaInterbankPaymentandSettlementSystem.pdf#page=1-item-1,regulatory,low,2026-05-09T14:16:34.839616+00:00,rejected,3,"Rejected during BoZ payment-rails curation: duplicate, historical background only, institution-specific item, or lower-priority infrastructure noise for this capability line.",Ignore for weekly notes unless a future deep-dive needs historical rail context.
202,Bank of Zambia Money Transfer Services Directives 2021,BoZ Money Transfer Services Directives 2021 (metadata-only PDF; manual read/OCR needed),https://www.boz.zm/sites/default/files/migrated/regulatory/202109NationalPaymentSystemsMoneyTransferServicesDirectives.pdf#page=1-item-1,regulatory,low,2026-05-09T14:16:34.224254+00:00,reviewed,2,Money-transfer directive placeholder. Useful for remittance/payment-service operating context.,"Manual-read for agent, transfer, disclosure, AML/CFT, and customer-service obligations relevant to payout/repayment rails."
201,Bank of Zambia ATM POS Internet Transactions and Mobile Payments Directive 2020,BoZ ATM/POS/Internet Transactions and Mobile Payments Directive 2020 (metadata-only PDF; manual read/OCR needed),https://www.boz.zm/sites/default/files/migrated/regulatory/202002DomesticAutomatedTellerMachinePointofSaleInternetTransactionsandMobilePayments.pdf#page=1-item-1,repayment,low,2026-05-09T14:16:32.635366+00:00,reviewed,1,"Core mobile-payments/payment-channel directive placeholder. PDF is public but text extraction failed, so manual read/OCR is needed.","Manual-read for failed transactions, authentication, reversals, disputes, fees, and channel-security expectations."
200,Bank of Zambia Customer Complaints Handling and Resolution Directives,BoZ Customer Complaints Handling and Resolution Directives (metadata-only PDF; manual read/OCR needed),https://www.boz.zm/sites/default/files/migrated/financial-stability/BankofZambiaCustomerComplaintsHandlingandResolutionDirectives1.pdf#page=1-item-1,complaint,medium,2026-05-09T14:16:31.833156+00:00,reviewed,1,"Core complaints-handling directive source placeholder. PDF is public but text extraction failed, so manual read/OCR is needed.","Manual-read for complaint intake, resolution timeframes, escalation, evidence retention, and customer communication norms."
199,Bank of Zambia Electronic Money Issuance Directives 2023,BoZ Electronic Money Issuance Directives 2023 (metadata-only PDF; manual read/OCR needed),https://www.boz.zm/sites/default/files/migrated/regulatory/Directive202307ElectronicMoneyIssuance2023.pdf#page=1-item-1,regulatory,low,2026-05-09T14:16:30.825142+00:00,reviewed,1,"Core e-money directive source placeholder. PDF is public but text extraction failed, so manual read/OCR is needed.","Manual-read the directive for e-money float, agents, customer funds, disclosure, and operational controls."
184,Data Protection Commission Zambia,"The Data Protection Commissioner (DPC) of Zambia is charged with the responsibility and central authority for overseeing and enforcing data protection regulations in Public bodies and Private Institutions through licensing of Auditors, registration of data processors and controllers, to ensuring tha",https://www.dataprotection.gov.zm/#item-76,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,1,"Mandate mentions registration of data processors/controllers and licensing of auditors, which is directly relevant for lending operators and fintech vendors handling personal data.","Use as a practical checklist anchor: controller/processor status, registration, audit readiness."
185,Data Protection Commission Zambia,"Data Protection Enforcement: Ensure the effective enforcement of data protection laws in Zambia, safeguarding the privacy rights of individuals",https://www.dataprotection.gov.zm/#item-77,privacy,high,2026-05-09T13:53:43.060914+00:00,reviewed,1,"Data protection enforcement is relevant to any lending workflow involving KYC, app permissions, credit scoring, contact data, and customer communications.",Mark as high-priority privacy enforcement signal for future watch.
186,Data Protection Commission Zambia,"Compliance Oversight: Monitor and regulate organizations' compliance with data protection regulations, and promoting responsible data handling practices",https://www.dataprotection.gov.zm/#item-78,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,1,"Compliance oversight and responsible data handling are directly relevant to lending apps that collect identity, phone, repayment, and behavioral data.",Use as a core DPC conduct signal for lending app data practices.
187,Data Protection Commission Zambia,"Public Education: Educate individuals and organizations about data protection rights and responsibilities, fostering a culture of privacy awareness",https://www.dataprotection.gov.zm/#item-79,privacy,high,2026-05-09T13:53:43.060914+00:00,reviewed,1,"Public education on data protection rights/responsibilities suggests customer understanding is part of the privacy-risk surface, not only backend compliance.",Use in personal notes when evaluating app permission wording and FAQ clarity.
188,Data Protection Commission Zambia,International Cooperation: Collaborate with international data protection authorities to facilitate cross-border data transfers and ensure global data protection standards are upheld.,https://www.dataprotection.gov.zm/#item-81,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,2,"International cooperation and cross-border transfers matter for fintech vendors, cloud tools, KYC providers, scoring APIs, and cross-border SaaS serving Zambia.",Track as market question evidence for privacy_lending_apps and fintech vendor architecture.
189,Data Protection Commission Zambia,Data Protection Act Learn More,http://www.dataprotection.gov.zm/wp-content/uploads/2024/06/Act-No.-3-The-Data-Protection-Act-2021_0-2.pdf,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,1,Data Protection Act PDF is the strongest primary source for future manual reading and taxonomy extraction.,"Create a follow-up task to manually extract lending-relevant concepts: controller, processor, consent, rights, registration, audit, cross-border transfer."
190,Data Protection Commission Zambia,"Control Your Data, Protect Your Rights",https://www.dataprotection.gov.zm/#item-93,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,1,"Rights-control public message overlaps directly with lending onboarding, KYC, contact permissions, app data safety, and consent comprehension.",Track as a recurring privacy-awareness signal.
191,Data Protection Commission Zambia,"PRESS BRIEFING BY THE NATIONAL COORDINATOR, MR. PERCY CHINYAMA ON THE ESTABLISHMENT OF THE OFFICE OF THE DATA PROTECTION COMMISSIONER",https://www.dataprotection.gov.zm/press-briefing-by-the-national-coordinator-mr-percy-chinyama-on-the-establishment-of-the-office-of-the-data-protection-commissioner/,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,3,"Background source on establishment of the Data Protection Commissioner office. Useful institutional context, less operational than Act/rights/enforcement pages.",Keep as institutional context for regulatory_surface; do not over-weight in weekly notes.
192,Data Protection Commission Zambia,"Data in Your Hands, Rights in Your Control",https://www.dataprotection.gov.zm/data-in-your-hands-rights-in-your-control/,privacy,low,2026-05-09T13:53:43.060914+00:00,reviewed,1,"Public rights-control framing: data subjects should understand and control their personal data. Strongly relevant to lending app permissions, consent, and customer-facing privacy language.",Use as a high-level privacy UX principle for public loan-app review.
180,Data Protection Commission Zambia,Guidelines Registration Other Audit,https://www.dataprotection.gov.zm/#item-61,privacy,low,2026-05-09T13:53:43.059924+00:00,rejected,3,Navigation cluster duplicate; not a substantive signal.,Keep out of personal notes unless a more substantive source page is linked.
181,Data Protection Commission Zambia,Legal Framework Act Regulations Quick Guide Guidelines Registration Other Audit,https://www.dataprotection.gov.zm/#item-62,regulatory,low,2026-05-09T13:53:43.059924+00:00,rejected,3,Navigation cluster duplicate; not a substantive signal.,Keep out of personal notes unless a more substantive source page is linked.
182,Data Protection Commission Zambia,Welcome to the Data Protection Commission (DPC),https://www.dataprotection.gov.zm/#item-74,privacy,low,2026-05-09T13:53:43.059924+00:00,rejected,3,Welcome-page title only; lower value than mandate/details items.,Keep out of personal notes unless a more substantive source page is linked.
183,Data Protection Commission Zambia,Mandate of the Data Protection Commission in Zambia,https://www.dataprotection.gov.zm/#item-75,privacy,low,2026-05-09T13:53:43.059924+00:00,reviewed,2,Mandate page title is broad but useful as a source anchor for DPC institutional mandate.,Keep as low-detail source anchor; prefer richer mandate text from signal 184.
176,Data Protection Commission Zambia,Data Protection Commission,https://www.dataprotection.gov.zm,privacy,low,2026-05-09T13:53:43.058891+00:00,rejected,3,Generic homepage title; exact-title noise.,Keep out of personal notes unless a more substantive source page is linked.
177,Data Protection Commission Zambia,Data Protection Commission,https://www.dataprotection.gov.zm/#item-1,privacy,low,2026-05-09T13:53:43.058891+00:00,rejected,3,Generic page title; exact-title noise.,Keep out of personal notes unless a more substantive source page is linked.
178,Data Protection Commission Zambia,Guidelines Registration Other Audit,https://www.dataprotection.gov.zm/#item-26,privacy,low,2026-05-09T13:53:43.058891+00:00,rejected,3,Navigation cluster duplicate; not a substantive signal.,Keep out of personal notes unless a more substantive source page is linked.
179,Data Protection Commission Zambia,Legal Framework Act Regulations Quick Guide Guidelines Registration Other Audit,https://www.dataprotection.gov.zm/#item-27,regulatory,low,2026-05-09T13:53:43.058891+00:00,rejected,3,Navigation cluster duplicate; not a substantive signal.,Keep out of personal notes unless a more substantive source page is linked.
31,Competition and Consumer Protection Commission Notices,CCPC is determined to work towards safer markets that will ensure business compliance and a more informed consumer base that will access services and products with confidence.,https://www.ccpc.org.zm/#item-115,news_signal,low,2026-05-09T13:49:50.209915+00:00,reviewed,2,"General CCPC positioning on safer markets, business compliance, and informed consumers. Useful as a broad conduct-risk lens for lending disclosure and customer communications.","Map this to disclosure, support, and customer-education themes in weekly notes."
33,Competition and Consumer Protection Commission Notices,"On 7th September 2023, The Competition and Consumer Protection Commission and the Namibian Competiton Commission (NaCC) signed a memorandum of understanding on strengthening cooperation in competition law enforcement between the two countries at Kenneth Kaunda Conference Centre in Lusaka on . The MO",https://www.ccpc.org.zm/#item-117,regulatory,low,2026-05-09T13:49:50.209915+00:00,rejected,3,Regional MoU with Namibia is too general for current lending research queue; keep only the stronger regional/e-commerce MoU item already reviewed.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
34,Competition and Consumer Protection Commission Notices,"The Competition and Consumer Protection Commission (CCPC) signed a revised Memorandum of Understanding (MoU) with the COMESA Competition Commission (CCC) on 4th November, 2022 at Lusaka’s Mulungushi International Conference Center. The MoU has areas of cooperation which include; regional e-commerce ",https://www.ccpc.org.zm/#item-123,regulatory,low,2026-05-09T13:49:50.209915+00:00,reviewed,2,"Regional consumer-protection cooperation signal. Useful mainly as context that e-commerce and cross-border consumer protection are part of CCPC cooperation, not a direct lending signal.",Keep as background evidence for market-question regulatory_surface; do not over-weight for lending-specific conclusions.
7,Competition and Consumer Protection Commission Notices,Competition & Consumer Protection Commission,https://www.ccpc.org.zm/,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Homepage/root link; not a specific signal.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
9,Competition and Consumer Protection Commission Notices,Restrictive Business Practices,https://www.ccpc.org.zm/rbpdetails,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Broad restrictive business practices page; useful background but not a specific weekly lending signal.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
10,Competition and Consumer Protection Commission Notices,PUBLIC NOTICE: CONSUMER RIGHTS AND ONGOING INQUIRY,https://www.ccpc.org.zm/details/137,regulatory,low,2026-05-09T13:49:50.208906+00:00,reviewed,1,Canonical details-page version of CCPC public notice on consumer rights and ongoing inquiry. Better source URL than homepage fragment duplicates.,Prefer details-page URLs over homepage fragment items when both are available.
11,Competition and Consumer Protection Commission Notices,"A TOTAL OF K8,817.00 IN NON-COMPLIANCE GOODS SEIZED DURING JOINT INSPECTION AT CHILENJE MARKET",https://www.ccpc.org.zm/details/122,news_signal,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Goods seizure details; unrelated to lending research.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
13,Competition and Consumer Protection Commission Notices,Competition and Consumer Protection Commission- Zambia Competition and Consumer Protection Commission- Zambia,https://www.facebook.com/CompComZambia?__cft__[0]=AZaPnYMx-uA_UFAyeTiFXkhI_eYf1LpC88squ6hrJ6lM2cXNxaGJZLHJ3DPYTaNPPnKpMeMl1U-7axyVPLMeXfeKWoLh0b9ZwSAtgbAUKqyU2sTiZ_UN5-sctn3kvjAyfkDvYeU2FxBn50tW8p93puzK&__tn__=-]K-R,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Facebook page link only; not a specific public-source signal.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
15,Competition and Consumer Protection Commission Notices,International Consumer Protection and Enforcement Network,https://www.icpen.org/,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,"External network link only; keep for manual source discovery, not as a signal.",Keep out of weekly personal notes unless a stronger lending-specific connection appears.
17,Competition and Consumer Protection Commission Notices,PUBLIC NOTICE: CONSUMER RIGHTS AND ONGOING INQUIRY,https://www.ccpc.org.zm/#item-88,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Homepage fragment duplicate of details-page public notice already reviewed.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
18,Competition and Consumer Protection Commission Notices,"A TOTAL OF K8,817.00 IN NON-COMPLIANCE GOODS SEIZED DURING JOINT INSPECTION AT CHILENJE MARKET",https://www.ccpc.org.zm/#item-90,news_signal,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Goods seizure headline; unrelated to lending research.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
20,Competition and Consumer Protection Commission Notices,Competition & Consumer Protection Commission,https://www.ccpc.org.zm/#item-92,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,"Header/navigation item, not a market signal.",Keep out of weekly personal notes unless a stronger lending-specific connection appears.
21,Competition and Consumer Protection Commission Notices,Competition & Consumer Protection Commission,https://www.ccpc.org.zm/#item-93,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,"Header/navigation item, not a market signal.",Keep out of weekly personal notes unless a stronger lending-specific connection appears.
22,Competition and Consumer Protection Commission Notices,Understanding Consumer Rights and Business Obligations Understanding Consumer Rights and Business Obligations,https://www.ccpc.org.zm/#item-102,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Duplicate title-only item; details page signal is more useful.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
23,Competition and Consumer Protection Commission Notices,"The Competition and Consumer Protection Commission (“the Commission”) wishes to remind members of the public that the law provides for fair, transparent, and honest conduct in the marketplace. Consumers are entitled to receive accurate and sufficient information about goods and services to enable th",https://www.ccpc.org.zm/#item-103,regulatory,low,2026-05-09T13:49:50.208906+00:00,reviewed,1,"Accurate and sufficient information for consumer decisions is a core principle for lending app onboarding, terms, fees, and repayment communication.",Use as a high-level regulatory/conduct principle in personal notes.
24,Competition and Consumer Protection Commission Notices,"In particular, businesses are required to clearly communicate key terms relating to their services, including operating hours, conditions for access, pricing, and any limitations that may reasonably affect a consumer’s decision to engage with the service. Where such information is provided, it shoul",https://www.ccpc.org.zm/#item-104,fees,high,2026-05-09T13:49:50.208906+00:00,reviewed,1,"Requirement to clearly communicate key service terms, pricing, and limitations is highly relevant to digital lending offers, fees, eligibility, and repayment terms.",Use as a core taxonomy anchor for fees/disclosure review.
25,Competition and Consumer Protection Commission Notices,"The law further prohibits unfair trading practices, including misleading representations, false or incomplete disclosure of material information, and conduct that may be considered unconscionable. These provisions are designed to promote fairness, accountability, and confidence in the marketplace fo",https://www.ccpc.org.zm/#item-105,news_signal,high,2026-05-09T13:49:50.208906+00:00,reviewed,1,"Unfair trading practices, misleading representations, false/incomplete material disclosure are directly relevant to loan pricing, fees, tenor, repayment, and collections wording.",Track as a high-value conduct-risk signal for public lending-app and website review.
26,Competition and Consumer Protection Commission Notices,Consumers are also encouraged to seek clarification where information is unclear and to report concerns where they believe their rights may have been infringed. Consumers are also encouraged to seek clarification where information is unclear and to report concerns where they believe their rights may,https://www.ccpc.org.zm/#item-106,news_signal,low,2026-05-09T13:49:50.208906+00:00,reviewed,1,Consumers are encouraged to seek clarification and report concerns when rights may be infringed. Strongly relevant to lending UX: unclear pricing or repayment terms can become complaint triggers.,Use as evidence for the complaint_themes and disclosure-related market questions.
27,Competition and Consumer Protection Commission Notices,The Commission will provide an update to the public at an appropriate time. The Commission remains committed to promoting fair trading practices and safeguarding consumer rights across all sectors of the economy. The Commission will provide an update to the public at an appropriate time. The Commiss,https://www.ccpc.org.zm/#item-111,regulatory,low,2026-05-09T13:49:50.208906+00:00,rejected,3,Repeated generic commission update language; no specific market signal.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
28,Competition and Consumer Protection Commission Notices,"Throughout March 2026, the Competition and Consumer Protection Commission (CCPC) conducted a series of routine inspections and sensitisation exercises across Zambia in collaboration with local authorities and partner institutions. The activities focused on promoting consumer welfare, product safety,",https://www.ccpc.org.zm/#item-112,regulatory,low,2026-05-09T13:49:50.208906+00:00,reviewed,3,Routine inspections and sensitisation across Zambia are broad consumer-protection activity. Useful for source context but not specifically digital lending.,Keep as low-priority context; avoid treating as lending-specific without stronger evidence.
30,Competition and Consumer Protection Commission Notices,"Sensitisation activities were also conducted across the country. In Solwezi, CCPC partnered with the Pensions and Insurance Authority to hold a consumer rights sensitisation at Mitech Market featuring dance, sketches, and one-on-one engagements. In Kasama, learners from Kasama Boys Secondary School ",https://www.ccpc.org.zm/#item-114,repayment,medium,2026-05-09T13:49:50.208906+00:00,reviewed,2,Consumer sensitisation with the Pensions and Insurance Authority suggests CCPC collaborates with financial-sector-adjacent regulators on public education.,"Track whether public education themes connect to credit, insurance, pensions, mobile money, or lending-adjacent conduct."
12,Competition and Consumer Protection Commission Notices,"GOODS WORTH K2,198.00 SEIZED DURING AN INSPECTION AT KAUNDA SQUARE MARKET IN LUSAKA",https://www.ccpc.org.zm/details/123,news_signal,low,2026-05-09T13:37:49.268593+00:00,rejected,3,Goods seizure details; unrelated to lending research.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
19,Competition and Consumer Protection Commission Notices,"GOODS WORTH K2,198.00 SEIZED DURING AN INSPECTION AT KAUNDA SQUARE MARKET IN LUSAKA",https://www.ccpc.org.zm/#item-91,news_signal,low,2026-05-09T13:37:49.268593+00:00,rejected,3,Goods seizure headline; unrelated to lending research.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
29,Competition and Consumer Protection Commission Notices,"Enforcement actions resulted in the seizure of non-compliant and expired goods valued at a combined total of K62,647.40 across multiple districts. In Lusaka Province, joint inspections at Chilenje Market and Kaunda Square Market led to the seizure of goods worth K8,817.00 and K2,198.00 respectively.",https://www.ccpc.org.zm/#item-113,news_signal,low,2026-05-09T13:37:49.268593+00:00,rejected,3,Non-compliant/expired goods seizure; unrelated to lending or digital financial services.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
32,Competition and Consumer Protection Commission Notices,#CCPCZambia #Consumerwelfare #Faircompetition,https://www.ccpc.org.zm/#item-116,regulatory,low,2026-05-09T13:37:49.268593+00:00,rejected,3,Hashtag-only social snippet; not a substantive market signal.,Keep out of weekly personal notes unless a stronger lending-specific connection appears.
35,Competition and Consumer Protection Commission Notices,Copyright © 2020 Competition & Consumer Protection Commission. All Rights Reserved.,https://www.ccpc.org.zm/#item-136,regulatory,low,2026-05-09T13:37:49.268593+00:00,rejected,3,"Boilerplate copyright footer, not a useful market signal.",Tighten source selector or add boilerplate filtering for CCPC.
2,Data Protection Commission Zambia,Data Protection Commission public page highlights data-subject rights and responsible personal-data handling,https://www.dataprotection.gov.zm/,privacy,high,2026-05-03T18:31:33.840976+00:00,reviewed,1,Sample reviewed item for pilot template testing.,"Review consent, data-permission, and privacy wording in customer-facing journeys."
3,Competition and Consumer Protection Commission Notices,"CCPC public notice language reinforces clear, truthful, and sufficient consumer information",https://www.ccpc.org.zm/,regulatory,low,2026-05-03T18:31:33.840976+00:00,reviewed,3,Sample reviewed item for pilot template testing.,Review support macros and escalation rules for repeated complaint themes.
1,ZICTA DFS Incident Reporting System,DFS Incident Reporting System lists mobile payment fraud and incomplete transaction as reportable public categories,https://dfscomplaints.zicta.zm/,complaint,high,2026-05-03T18:31:33.839966+00:00,reviewed,1,Sample reviewed item for pilot template testing.,Review support macros and escalation rules for repeated complaint themes.
